sheet,pair,metric,d,p
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_q25_um,0.43583671663127255,0.19857310818824825
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_q25_um,0.440006625028555,0.17487312719855963
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_q50_um,0.13659244466948794,0.8293031941756982
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_q50_um,0.0642767003038843,0.9551047627389859
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_q75_um,-0.1384648835257368,0.8496090114576927
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_q75_um,-0.2598025506292618,0.5878175265405212
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_20_35um_frac_pct,0.33269238527228395,0.5252092395856642
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_20_35um_frac_pct,0.28040260297469677,0.6143944489032571
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_r_35_55um_frac_pct,-0.05566793232449252,0.9816072934667551
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_r_35_55um_frac_pct,-0.04801061062589896,0.9847436624933329
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_mt_apex_elongation,0.8245097508846138,0.038597793002633995
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_mt_apex_elongation,0.7613190524329924,0.058819939834812596
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_mt_apex_lam_min_um2,-0.6052328201947631,0.2724893719212964
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_mt_apex_lam_min_um2,-0.627844009824969,0.23098489965781688
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,zsum_wedge_frac_pct,0.20879109638098656,0.6969838992230428
TRAK1 helix muts,T1 mDRH vs T1 mDRH / dSp,maxip_wedge_frac_pct,0.07821460236034569,0.9627809861242387
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_perinuclear_5um_pct,-0.6289501836037849,0.027273639131827898
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_perinuclear_5um_pct,-0.6520939988492376,0.017006462656106947
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_peripheral_5um_pct,0.30312690793220576,0.8671801461925885
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_peripheral_5um_pct,0.33089136251465145,0.6541351477761106
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_mean_dist_to_nucleus_um,0.6891652196572337,0.02590212844062545
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_mean_dist_to_nucleus_um,0.7185797645921166,0.01841869107464189
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_y_gini,-0.538253355904472,0.5639036953546602
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_y_gini,-0.6215781745526389,0.2837031312512449
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_y_entropy,0.561541093190492,0.46434932193450584
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_y_entropy,0.6528793322391406,0.14988948139016267
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_y_sd_um,0.5863130642232349,0.4414167817262876
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_y_sd_um,0.49714051660944486,0.28402102665291273
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_y_skew,0.1724657602527568,0.7670379271026682
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_y_skew,0.1403969343512872,0.8402667186298238
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_y_mean_um,-0.028813325889447815,0.9866805741081159
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_y_mean_um,-0.048872985494482685,0.9570546501053346
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_gini,-0.5540009569416124,0.513034818705376
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_gini,-0.7048128515515141,0.18519406791366344
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_entropy,0.5803943801176209,0.41693664270583686
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_entropy,0.7333717984255915,0.08930899221321087
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_ks_vs_uniform,-0.3300515964686853,0.3352218295610332
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_ks_vs_uniform,-0.3391810051090869,0.2501680229534614
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_sd_um,0.5933193813020097,0.3873956298990612
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_sd_um,0.5937137940441838,0.15573564259816564
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_skew,-0.24091114821111154,0.625130524291141
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_skew,-0.25716646901138834,0.6290920022219384
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_mean_um,0.04243321704753593,0.9697352091903471
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_mean_um,0.050225264248775006,0.9498785954075522
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_q25_um,-0.07299125219241694,0.9352632209064347
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_q25_um,-0.06307243529989764,0.9423475213845008
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_q50_um,0.033785972732326745,0.9816942663472659
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_q50_um,0.06724885663187437,0.9172011597743672
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_q75_um,0.12001218869081011,0.7982016148105224
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_q75_um,0.17898588004214808,0.5498407643208483
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_20_35um_frac_pct,-0.07899182040907861,0.9471121787528735
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_20_35um_frac_pct,-0.11269002745971012,0.8853527454914911
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_r_35_55um_frac_pct,0.1333922629950764,0.8194352366273117
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_r_35_55um_frac_pct,0.14176560928321472,0.7518478325839935
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_mt_apex_elongation,-0.5226393519559406,0.23791516471118912
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_mt_apex_elongation,-0.6153821781270924,0.1418220980878817
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_mt_apex_lam_min_um2,0.49176665190800717,0.29180004804802506
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_mt_apex_lam_min_um2,0.5875918558154345,0.10438481228621288
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,zsum_wedge_frac_pct,-0.19005228057198473,0.8678598948089993
TRAK2 helix muts,TRAK2 vs TRAK2 mDRH,maxip_wedge_frac_pct,0.03021080444389035,0.9959902642642402
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_perinuclear_5um_pct,0.7055783049774218,0.04915571968736332
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_perinuclear_5um_pct,0.8487356948750878,0.008620273621262386
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_peripheral_5um_pct,-1.2471097033639837,0.005590984196626403
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_peripheral_5um_pct,-1.3608450768114955,0.002766754045792852
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_mean_dist_to_nucleus_um,-0.6933676956684144,0.05372415746846115
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_mean_dist_to_nucleus_um,-0.8398129794503808,0.0076242553964839255
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_y_gini,1.074558750024069,0.06340932235814045
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_y_gini,1.1372173774490741,0.01256630214247978
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_y_entropy,-1.1169455538238273,0.06418088599414407
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_y_entropy,-1.1424887082445052,0.007953723899356113
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_y_sd_um,-1.0431639264212433,0.0657339356923975
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_y_sd_um,-0.8766680867971421,0.01405856490402968
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_y_skew,-0.6864583700327841,0.06946467444170734
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_y_skew,-0.7162401564380396,0.07810557408867191
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_y_mean_um,0.8964408784954164,0.003374085594179732
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_y_mean_um,0.9033937621048689,0.0021293982067681627
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_gini,1.1269796296470616,0.04773510730121944
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_gini,1.3002490166396106,0.00527961957031331
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_entropy,-1.1715834110197356,0.04736440572145062
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_entropy,-1.3259886412966635,0.0030177103749905454
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_ks_vs_uniform,1.6538801439670903,0.0001450836502440156
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_ks_vs_uniform,1.542408777340271,0.00011401654976361808
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_sd_um,-1.0868453273674687,0.05033635242648271
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_sd_um,-1.0606694083617096,0.006143176483007662
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_skew,0.8789140435058936,0.03276453024920112
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_skew,1.09393207403906,0.016290060929551764
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_mean_um,-0.9277525214327522,0.002388963354741591
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_mean_um,-0.9611591577228026,0.0010280626331881093
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_q25_um,-0.5899614254383846,0.05432399063081783
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_q25_um,-0.6173038356355502,0.02891306282305739
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_q50_um,-0.9195762946231487,0.003284227802370032
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_q50_um,-1.0235697001418527,0.0008775274374581699
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_q75_um,-1.2344766336547408,0.0005629219059747337
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_q75_um,-1.4580921935996665,0.00008220508567668983
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_20_35um_frac_pct,0.8303435323871209,0.04060871768047958
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_20_35um_frac_pct,1.077202217551061,0.006717978665048974
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_r_35_55um_frac_pct,-1.1298037195594801,0.0018401329321275917
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_r_35_55um_frac_pct,-1.2444163181153973,0.0003721199978180545
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_mt_apex_elongation,0.48302820745443886,0.3064417639515623
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_mt_apex_elongation,0.4282741168464422,0.32857215994334454
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_mt_apex_lam_min_um2,-1.259136471848475,0.00778595288714079
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_mt_apex_lam_min_um2,-1.2630275534885596,0.002259027683360504
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,zsum_wedge_frac_pct,0.0894962019376064,0.9586305461495512
TRAK2 helix muts,TRAK2 mDRH vs TRAK2 mDRH mSpindly,maxip_wedge_frac_pct,-0.021915671862122305,0.9964606242737526
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_perinuclear_5um_pct,-0.42984027749039794,0.6708946060152314
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_perinuclear_5um_pct,-0.31765137190651255,0.8860461639524502
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_peripheral_5um_pct,0.2578151912503753,0.8401617666041793
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_peripheral_5um_pct,0.3050146771760309,0.8184951948927065
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_mean_dist_to_nucleus_um,0.3415142338294983,0.8366019504268976
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_mean_dist_to_nucleus_um,0.27162492230103813,0.9300914182651906
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_y_gini,0.2070743396620797,0.9820586304193993
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_y_gini,0.17773156909335636,0.9948389117612897
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_y_entropy,-0.2561346239733883,0.970831041248473
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_y_entropy,-0.20443508888173317,0.991552668048393
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_y_sd_um,-0.2085373982410706,0.988711990449521
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_y_sd_um,-0.1789973401010573,0.9956622946473309
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_y_skew,0.061532443473807964,0.999629598558786
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_y_skew,0.2635889745418236,0.9335158746429465
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_y_mean_um,-0.40474065170687556,0.6227386494795712
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_y_mean_um,-0.3844450374801168,0.6847064736868826
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_gini,0.21040496169069733,0.98000542935024
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_gini,0.17219031880421112,0.9951761451738788
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_entropy,-0.23403200279408806,0.978591666454922
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_entropy,-0.1647831715076336,0.9963278179506742
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_ks_vs_uniform,-0.2767941247133456,0.8568635355346865
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_ks_vs_uniform,-0.31263648873612077,0.8693451375562274
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_sd_um,-0.16320610556980011,0.9951227888983519
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_sd_um,-0.11558994651480022,0.9992471463603209
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_skew,-0.19376243065453339,0.8928853144548655
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_skew,-0.2975362010949582,0.8989283127029775
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_mean_um,0.38708381516935475,0.6587961663008912
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_mean_um,0.3510307293230429,0.7458193437118898
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_q25_um,0.3301765823852493,0.7999083326503389
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_q25_um,0.3160444244060939,0.8043275390927953
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_q50_um,0.346324737891875,0.6993093511023767
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_q50_um,0.3002749534546624,0.791834542364631
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_q75_um,0.3622662223655754,0.6931646292720763
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_q75_um,0.3055451394569477,0.8919632193642532
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_20_35um_frac_pct,-0.04820949623585891,0.9999929132905472
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_20_35um_frac_pct,0.013672238668129607,0.9999999916434209
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_r_35_55um_frac_pct,0.3547375224352246,0.7276529781538215
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_r_35_55um_frac_pct,0.25885658677243684,0.9293150359680225
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_mt_apex_elongation,0.27624700368367927,0.9480264405819869
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_mt_apex_elongation,0.43190774808567856,0.7810995544731861
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_mt_apex_lam_min_um2,-0.01362392091818161,0.9999999165192244
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_mt_apex_lam_min_um2,-0.12371293728191902,0.998041548367413
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,zsum_wedge_frac_pct,0.2798061234547473,0.9520886996063249
MAPK9 siRNA,ctrl ctrl vs MAPK9 ctrl,maxip_wedge_frac_pct,0.2578839025707802,0.9824209953744445
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_perinuclear_5um_pct,-0.6726034848882066,0.203212994511768
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_perinuclear_5um_pct,-0.8052756136322603,0.10909666071347202
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_peripheral_5um_pct,1.127582344745769,0.017054456548108554
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_peripheral_5um_pct,1.0543505418222305,0.017687199223122452
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_mean_dist_to_nucleus_um,0.7060860898693104,0.21181701374628703
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_mean_dist_to_nucleus_um,0.8139902669445537,0.11392235535060291
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_y_gini,-0.7450726787023192,0.27921988427845434
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_y_gini,-0.9362712063813529,0.19552246984556088
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_y_entropy,0.7098967816587967,0.2818300169265199
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_y_entropy,0.8613526197809465,0.1733911908660598
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_y_sd_um,0.8643844952462026,0.2112262570594482
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_y_sd_um,0.9874903544290523,0.15483624952999941
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_y_skew,0.17768030649582187,0.9115080696562962
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_y_skew,0.34555984445049426,0.587815522374332
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_y_mean_um,-0.20780248046387412,0.960870419477466
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_y_mean_um,-0.2924107988129132,0.8491063813336057
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_gini,-0.7178503913067923,0.2850315697711039
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_gini,-0.9281170790916491,0.16741185761669208
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_entropy,0.6932478848859095,0.2749265582959731
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_entropy,0.8634473532110635,0.13824354769716118
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_ks_vs_uniform,-0.9488940939872119,0.04231629780074153
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_ks_vs_uniform,-1.109145931079964,0.013421269982787587
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_sd_um,0.8516413181030988,0.17746535191314783
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_sd_um,0.9850815885116443,0.1187190349845183
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_skew,-0.2122425837764402,0.7326769383640878
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_skew,-0.45179052857598206,0.3406931823909858
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_mean_um,0.2539765319507108,0.9084160494149545
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_mean_um,0.38948853505290026,0.6070613645373848
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_q25_um,0.0008896940657543412,0.9999999999999271
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_q25_um,0.030242016789148885,0.9999952046597357
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_q50_um,0.2424964466723947,0.9086620698871556
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_q50_um,0.47622169347407467,0.35965979991920016
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_q75_um,0.6238980135282284,0.15162363251290467
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_q75_um,0.8961612263098571,0.045261036941965926
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_20_35um_frac_pct,-0.8799239479513725,0.1784479267533322
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_20_35um_frac_pct,-1.0498039687649978,0.0918915844695648
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_r_35_55um_frac_pct,0.6032180827943582,0.21936574745263704
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_r_35_55um_frac_pct,0.7550336567785538,0.10809344999022485
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_mt_apex_elongation,0.01731506227574066,0.9999999331667898
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_mt_apex_elongation,0.06634357110062648,0.999952456318894
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_mt_apex_lam_min_um2,0.3294505119065447,0.8316792450369531
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_mt_apex_lam_min_um2,0.3801759021660522,0.8055263548986296
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,zsum_wedge_frac_pct,-0.35619106235039055,0.9689115827851431
MAPK9 siRNA,ctrl ctrl vs ctrl Ars,maxip_wedge_frac_pct,-0.2239239225121533,0.9955182819973913
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_perinuclear_5um_pct,-0.6154867811292204,0.28933533429576475
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_perinuclear_5um_pct,-0.559428122692307,0.4048221368223085
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_peripheral_5um_pct,1.0566037937558583,0.03290985042001182
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_peripheral_5um_pct,0.8881001545780236,0.0523575850136091
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_mean_dist_to_nucleus_um,0.6011090114101726,0.34617999238141217
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_mean_dist_to_nucleus_um,0.48962257998951153,0.4930569897033581
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_y_gini,-0.43774332122874815,0.738261068135537
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_y_gini,-0.46726918611682094,0.717831293765238
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_y_entropy,0.380678637143953,0.8164657829626765
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_y_entropy,0.42850255152935707,0.7105958270133117
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_y_sd_um,0.5971449742076954,0.5263054027255961
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_y_sd_um,0.5846704620648527,0.5263961029973687
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_y_skew,0.2433619342079766,0.8373170644528175
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_y_skew,0.3657563089285428,0.7098510654831003
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_y_mean_um,-0.4010472168229857,0.6075587267873375
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_y_mean_um,-0.3869354618371365,0.5880734887743232
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_gini,-0.4452713724183509,0.7082780396390598
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_gini,-0.5096665796984322,0.6247613065648568
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,zsum_wedge_r_entropy,0.4027869084798672,0.7685826972347225
MAPK9 siRNA,ctrl ctrl vs MAPK9 Ars,maxip_wedge_r_entropy,0.4810031789803274,0.5868068286838168
