sheet,metric,pair,n_i,n_j,mean_i,mean_j,diff,cohens_d,f_classical,p_classical_anova,t_classical_pair,p_classical_sidak,p_mixedlm_joint,p_mixedlm_sidak,var_plate,var_resid
TRAK isoform (mito),den_peripheral_1um,no TRAK vs TRAK2,16,29,1.0979773398373538,0.6812144347150594,0.4167629051222944,0.4919484297407983,1.9187233326630266,0.2407731176793335,1.057382976283559,0.3387241155549342,0.16570277532753136,0.2857377185007032,0.0759468953893658,0.9397300367702168
TRAK isoform (mito),raw_perinuclear_2um,no TRAK vs TRAK2,16,28,37.13409932415409,40.48990981716114,-3.3558104930070485,-0.21453758397402836,0.3262399971464431,0.735914611728915,-0.4933801246624718,0.642648620283148,0.5954789362532399,0.5270076210009071,30.624882690037598,204.9570622135572
TRAK isoform (mito),raw_peripheral_2um,no TRAK vs TRAK2,16,28,1.1123857539544357,0.5069252571187127,0.605460496835723,0.5719818394346139,1.1488005170228546,0.388574878383232,0.6962166064132612,0.517321980140414,0.4523858239229456,0.4828755423468565,0.677065653409349,2.2234177249671014
TRAK isoform (mito),den_perinuclear_2um,no TRAK vs TRAK2,16,29,35.31386433045081,39.58295030739265,-4.269085976941838,-0.35237574216250916,0.6958906205639382,0.5412155346702126,-0.7734432929031255,0.4742205109524882,0.3806604188315006,0.3679872174750741,20.953798528619878,127.08812265317866
TRAK isoform (mito),den_peripheral_2um,no TRAK vs TRAK2,16,29,2.249779066908659,1.4129462559453065,0.8368328109633523,0.5217649310358956,2.5165678377280294,0.17532074118207572,1.1012703388567304,0.32094775444674684,0.10066908773053328,0.2701117631650709,0.2884914409721848,3.441657766221162
TRAK isoform (mito),raw_perinuclear_3um,no TRAK vs TRAK2,16,28,47.72760188565769,51.78329592819981,-4.055694042542122,-0.23989775761778756,0.4194077966275746,0.6785988399164581,-0.5087103426949461,0.632600573519515,0.5134476119465718,0.5032001155450142,46.62349394640585,238.33426656787904
TRAK isoform (mito),raw_peripheral_3um,no TRAK vs TRAK2,16,28,1.974331266772872,0.8575687846225207,1.1167624821503512,0.6582371504177013,1.36653368206356,0.33615960698324626,0.7689167981685042,0.47667353083878994,0.39605907773594823,0.42629883675852365,2.0839267309663594,4.497266816698222
TRAK isoform (mito),den_perinuclear_3um,no TRAK vs TRAK2,16,29,44.69385797532864,49.913401198700555,-5.219543223371915,-0.39456306221435755,0.8167547585440794,0.4932494611138171,-0.8190883572667915,0.44999884136426127,0.31900017770382855,0.338263294471992,29.459260116907483,154.64961079511212
TRAK isoform (mito),den_peripheral_3um,no TRAK vs TRAK2,16,29,3.7216576567379063,2.257833331682711,1.4638243250551954,0.6180455052587298,2.9256005891453025,0.14412206386348222,1.222830597789268,0.2758819602169871,0.07748359049163217,0.21687743097721224,0.9046836295073262,6.946957588382879
TRAK isoform (mito),raw_perinuclear_4um,no TRAK vs TRAK2,16,28,57.035793441211624,61.49911710927893,-4.463323668067304,-0.2615791271932387,0.5235178702572089,0.621682542581754,-0.5234369270655692,0.6230319706257066,0.34336493029052995,0.42998952188337414,28.154439186611526,254.18702187182117
TRAK isoform (mito),raw_peripheral_4um,no TRAK vs TRAK2,16,28,3.058299483644169,1.2392081613909196,1.8190913222532494,0.7488970956331664,1.8426028361045588,0.251463376397847,0.9002247285537184,0.40926246809630706,0.264490353763641,0.3470343064003125,4.080658997666026,8.446549095260831
TRAK isoform (mito),den_perinuclear_4um,no TRAK vs TRAK2,16,29,53.19512145017616,58.955703649264294,-5.760582199088134,-0.4234046856198552,0.9610799641880355,0.443425779857333,-0.8467913010704622,0.4357560416944135,0.2646272921088157,0.3213427461292502,34.61239505769058,166.8542183350475
TRAK isoform (mito),den_peripheral_4um,no TRAK vs TRAK2,16,29,5.3668591236968535,3.1807138529840415,2.186145270712812,0.6880058499727955,3.4740264184225245,0.1132875473816791,1.3113968699837404,0.2467122845851032,0.04781864726001735,0.18227048507700538,1.9272045486753422,12.05877843141925
TRAK isoform (mito),raw_perinuclear_5um,no TRAK vs TRAK2,24,39,67.33030849302567,69.02564619878929,-1.6953377057636203,-0.10114315830476948,1.3002187047209395,0.32438801760771035,-0.29480662038306027,0.7756471272707154,0.2085508160906399,0.6765023114350263,25.768491013717767,266.37527546848787
TRAK isoform (mito),raw_peripheral_5um,no TRAK vs TRAK2,24,39,3.62274936998948,1.7911303216135384,1.8316190483759418,0.599356339711513,4.650549460241839,0.04571568072330605,0.9613660460172793,0.3645208822891891,0.020974610627209615,0.3213889263489116,4.061612144318902,20.541135432159738
TRAK isoform (mito),den_perinuclear_5um,no TRAK vs TRAK2,24,40,62.241152434579824,65.29278704302558,-3.0516346084457595,-0.22218102520904573,1.5486666622405705,0.2700756465133907,-0.6389788035742532,0.5406956928697563,0.15439343912988673,0.4579299924314164,17.942222728119184,185.0953528230234
TRAK isoform (mito),den_peripheral_5um,no TRAK vs TRAK2,24,40,6.969264524419432,4.605120367345798,2.3641441570736346,0.6072235279258006,6.92648332860024,0.017960496392291296,1.5453563449507501,0.16084211400392234,0.0011514520614287027,0.1151796354122463,1.0321615314167758,25.209394997544067
TRAK isoform (mito),raw_perinuclear_bin_0_1,no TRAK vs TRAK2,16,28,25.440242081891967,28.30017975490795,-2.8599376730159847,-0.21227650993545932,0.26076430835718883,0.7803271047905745,-0.5509716482653128,0.6053664490888606,0.6850762099603586,0.5136403465628686,14.453904836729828,151.8049438749153
TRAK isoform (mito),raw_perinuclear_bin_1_2,no TRAK vs TRAK2,16,28,11.693857242262125,12.189730062253188,-0.4958728199910638,-0.12748327684251728,0.5515440663822836,0.6075064692880815,-0.26176093670694284,0.8039469097517495,0.4202359929843139,0.668462145524769,2.8298034372271053,11.80108767594295
TRAK isoform (mito),raw_perinuclear_bin_2_3,no TRAK vs TRAK2,16,28,10.593502561503602,11.293386111038673,-0.6998835495350715,-0.20996429717843149,1.0389175295193185,0.41944393268611035,-0.5428443635982575,0.6105497950021912,0.28750515754647427,0.5111558575380288,0.920870852766074,9.12234748232386
TRAK isoform (mito),raw_perinuclear_bin_3_4,no TRAK vs TRAK2,16,28,9.308191555553938,9.715821181079125,-0.4076296255251872,-0.15983768613045599,3.05549637251599,0.13584474747148556,-0.6797204692257031,0.526869850945552,0.18077397037828444,0.6083165071467245,8.362986053400683e-7,5.732799866365556
TRAK isoform (mito),raw_perinuclear_bin_4_5,no TRAK vs TRAK2,16,28,8.060707967526541,8.483673317280761,-0.42296534975421984,-0.15464989953565766,1.4942538308484268,0.30992804065921553,-0.777416290802136,0.47207501516346306,1.0,0.09728814364125027,1.1091712898625335e-6,6.26960334520176
TRAK isoform (mito),raw_peripheral_bin_0_1,no TRAK vs TRAK2,16,28,0.5401222093567009,0.21359105358790248,0.3265311557687984,0.5925015008527797,1.0046098312462912,0.42978458469870645,0.7833692727881805,0.4688735481658658,0.47316034530174667,0.4258206497256437,0.14460311293602704,0.5994437110912211
TRAK isoform (mito),raw_peripheral_bin_1_2,no TRAK vs TRAK2,16,28,0.5722635445977349,0.29333420353081024,0.27892934106692463,0.5241989962506625,1.2914605310496503,0.35304793309995536,0.6110699728487714,0.567863495241067,0.42638377725547094,0.5417596785394506,0.19125429702148522,0.561370160976192
TRAK isoform (mito),raw_peripheral_bin_2_3,no TRAK vs TRAK2,16,28,0.8619455128184361,0.350643527503808,0.5113019853146281,0.7516929367652153,1.592051106607845,0.2917409541347055,0.8424855671031212,0.43794699920686453,0.3325419210106202,0.3648877137490353,0.3733302622968549,0.6251648717244042
TRAK isoform (mito),raw_peripheral_bin_3_4,no TRAK vs TRAK2,16,28,1.0839682168712972,0.381639376768399,0.7023288401028982,0.896899921008188,3.164416204128043,0.129408299523208,1.195351201553122,0.28554715178375367,0.07719541922401162,0.20627339450593163,0.3266296080907991,0.8679724536986186
TRAK isoform (mito),raw_peripheral_bin_4_5,no TRAK vs TRAK2,16,28,1.5299442929618392,0.5524650959433696,0.9774791970184696,0.9151881225326013,3.1049565537708514,0.13286769328588105,1.2618053553643667,0.26267878460062644,0.0738353765913586,0.17949608161495112,0.6277329253620081,1.117951808421873
TRAK isoform (mito),den_perinuclear_bin_0_1,no TRAK vs TRAK2,16,29,25.12900222730205,28.489164185734243,-3.360161958432194,-0.320133976508438,0.5853390633628279,0.5910072074363207,-0.7634403046756265,0.4796536486886722,0.43638576627126446,0.366428881322988,9.865496835551786,93.07439623474615
TRAK isoform (mito),den_perinuclear_bin_1_2,no TRAK vs TRAK2,16,29,10.18486210314876,11.093786121658406,-0.9089240185096461,-0.3248941609423141,0.7008649254481252,0.5391152944802939,-0.6010726120478217,0.573999494034676,0.329258662107179,0.4583656306969972,1.8622857451694375,6.958380368483953
TRAK isoform (mito),den_perinuclear_bin_2_3,no TRAK vs TRAK2,16,29,9.379993644877839,10.330450891307907,-0.9504572464300676,-0.3880688940620275,1.298057464775703,0.3515168868332896,-0.934434670338643,0.39297484314439557,0.2069971503535851,0.3052414348535675,0.6078086234195431,5.430412758100301
TRAK isoform (mito),den_perinuclear_bin_3_4,no TRAK vs TRAK2,16,29,8.501263474847516,9.042302450563731,-0.5410389757162157,-0.28355610463987524,3.6385470797800243,0.10584882566295621,-1.096705635557661,0.3227585891340512,0.09007143990009808,0.34912570848932845,4.752376185814409e-9,3.3598194180201126
TRAK isoform (mito),den_perinuclear_bin_4_5,no TRAK vs TRAK2,16,29,7.640913909848642,8.051439472538434,-0.41052556268979146,-0.20455226863489184,3.0387963822652146,0.13687102575612015,-1.1373925173330415,0.30692554607819045,6.913730544931469e-81,0.35200107329812724,6.415119873608379e-7,3.242429529127914
TRAK isoform (mito),den_peripheral_bin_0_1,no TRAK vs TRAK2,16,29,1.0979773398373538,0.6812144347150594,0.4167629051222944,0.4919484297407983,1.9187233326630264,0.2407731176793336,1.057382976283559,0.3387241155549342,0.16570277532753092,0.28573771850070195,0.07594689538936586,0.9397300367702167
TRAK isoform (mito),den_peripheral_bin_1_2,no TRAK vs TRAK2,16,29,1.151801727071305,0.7317318212302472,0.42006990584105786,0.542638150007275,3.141163919819122,0.13074594331794562,1.1261425441127104,0.31123439798172226,0.060675014974205535,0.2635493690485815,0.06928639962765686,0.8321575378794229
TRAK isoform (mito),den_peripheral_bin_2_3,no TRAK vs TRAK2,16,29,1.4718785898292475,0.8448870757374046,0.6269915140918428,0.7780000324340088,3.173636094656421,0.12888320566588238,1.3257796115822182,0.24225166109817675,0.07404495594628131,0.17458145994797514,0.1762547336449245,0.7960726295167164
TRAK isoform (mito),den_peripheral_bin_3_4,no TRAK vs TRAK2,16,29,1.6452014669589479,0.9228805213013305,0.7223209456576174,0.8190114824966079,4.905804051122514,0.06620937363590622,1.5094950567531522,0.19155297386912595,0.012612649348435923,0.12009277842836974,0.16606915734181438,0.9421343302051933
TRAK isoform (mito),den_peripheral_bin_4_5,no TRAK vs TRAK2,16,29,2.0902304377267775,1.1454796029575376,0.9447508347692399,0.8666228638102088,4.8772287340814255,0.0668523839543117,1.5733183686423184,0.17645576882519498,0.0119263721719168,0.10218423698713652,0.29783592233969575,1.2212024290746213
TRAK isoform (mito),raw_midcyto_pct,no TRAK vs TRAK2,24,39,29.046942136984853,29.183223479597153,-0.13628134261229974,-0.008188040118917722,0.22461794448776493,0.8036930405686988,-0.02533426223511819,0.980408888802027,0.7001523032531568,0.9398947257244917,19.317965990610304,268.2996187123304
TRAK isoform (mito),raw_peri_over_nuc,no TRAK vs TRAK2,24,39,0.061891074220019764,0.02662513691139121,0.03526593730862855,0.6320831058545399,5.359322735799876,0.03336278312838994,0.9696215767082103,0.36063271481116654,0.008562299362095743,0.30842761438703503,0.001273867315267925,0.008887715696240596
TRAK isoform (mito),raw_peri_minus_nuc,no TRAK vs TRAK2,24,39,-63.707559123036184,-67.23451587717577,3.526956754139583,0.20242795753129275,2.5472619556551055,0.1393160318198717,0.5289321645394491,0.6112091773702042,0.06107700444126518,0.507134329120056,41.18735233667304,305.1566510562754
TRAK isoform (mito),raw_log2_peri_over_nuc,no TRAK vs TRAK2,24,39,-5.310108755803025,-6.048477110176849,0.738368354373824,0.37030880844027647,3.5250195187036195,0.0798379619935699,0.8135083025091048,0.43946577368144135,0.06297547758907375,0.41548939699002607,1.1246396818220972,3.133095032164996
TRAK isoform (mito),raw_peripheral_share_pct,no TRAK vs TRAK2,24,39,5.3062138616737515,2.54962885001637,2.7565850116573816,0.6200551730760585,4.9338948899426045,0.04018616944258814,0.976737725135749,0.35730621490836123,0.015404614160375868,0.30802288729694194,9.575978447231195,41.28451964243569
TRAK isoform (mito),raw_polarization_angle_deg,no TRAK vs TRAK2,24,39,3.496558931597837,1.5242673318747844,1.9722915997230526,0.6321301872895885,5.220290041569149,0.035421066559323554,0.9774883014369318,0.3569567027415188,0.010377529684312388,0.30542713364564644,4.239815600769233,25.323479234381704
TRAK isoform (mito),raw_perinuclear_concentration,no TRAK vs TRAK2,16,28,0.3853331859697523,0.3862135825686823,-0.0008803965989300222,-0.007712404103862234,0.11648815828479778,0.8923866975570574,-0.029175963415644796,0.9778529885528437,0.9146850809356504,0.9793239423734419,3.1024494603566253e-12,0.011557151976213247
TRAK isoform (mito),raw_peripheral_concentration,no TRAK vs TRAK2,16,28,0.07529264495373561,0.09917830623379105,-0.02388566128005544,-0.21922461420835793,0.30994185197241764,0.7466321548720821,-0.6356973628692058,0.5529266973827967,0.6946471028753539,0.5124247103668007,0.0005029769387993182,0.009550564223773187
TRAK isoform (mito),raw_perinuclear_inner_outer_ratio,no TRAK vs TRAK2,16,28,4.403786601961751,7.191231600876067,-2.7874449989143164,-0.17987550310401054,0.46827203941330864,0.6510146606760788,-0.6478234354789822,0.5456664054965007,0.6233389763673969,0.5076876676374653,5.753564477390523,149.6207502892164
TRAK isoform (mito),den_midcyto_pct,no TRAK vs TRAK2,24,40,30.789583041000743,30.102092589628608,0.6874904513721347,0.04825582760990792,0.16814309989600137,0.8481437823362594,0.14554622914765963,0.8878799885086636,0.7399311694706071,0.8164687066499433,15.956769768858951,199.1879585729586
TRAK isoform (mito),den_peri_over_nuc,no TRAK vs TRAK2,24,40,0.11959733528467796,0.0721746371862558,0.04742269809842216,0.692142662801889,9.062878533477534,0.008791933836774221,1.5812854861446883,0.15246892620835095,0.00007132301380403652,0.0992356253431278,0.00021838826144758737,0.010688527761796502
TRAK isoform (mito),den_peri_minus_nuc,no TRAK vs TRAK2,24,40,-55.271887910160395,-60.68766667567979,5.4157787655193985,0.3785862485173732,3.5487694205292275,0.07883795049448246,1.0237476239657934,0.33591135070199307,0.020395312177882347,0.25941777099199326,22.50152025560542,221.19474662405176
TRAK isoform (mito),den_log2_peri_over_nuc,no TRAK vs TRAK2,24,40,-3.4597758400633722,-4.187035719810691,0.7272598797473186,0.594971027987747,5.22148648765811,0.035402687245090526,1.5971226832269094,0.1489053384714638,0.008043588341511327,0.10993977387414322,0.19936633463022044,1.3253483991918544
TRAK isoform (mito),den_peripheral_share_pct,no TRAK vs TRAK2,24,40,10.11209972467538,6.5722020460097195,3.5398976786656604,0.6750846264587786,8.014354116946095,0.012286784797187865,1.589001504613423,0.15072313506083523,0.00034362333621329406,0.10071389231441441,2.8770362008573263,47.28834096076519
TRAK isoform (mito),den_polarization_angle_deg,no TRAK vs TRAK2,24,40,6.745057713237369,4.118724567969462,2.626333145267907,0.6897250684262838,8.705319552922784,0.009824209049603676,1.587322082344334,0.15110155825962268,0.00012594228564300562,0.09892846035569614,1.0055316211366228,30.15122042404287
TRAK isoform (mito),den_perinuclear_concentration,no TRAK vs TRAK2,16,29,0.40973072430818475,0.4121679330714855,-0.00243720876330078,-0.025865424488738957,0.005776161285573736,0.9942471128574838,-0.0790746542225521,0.9400404288252339,0.9926958652554578,0.9052628841055405,0.00030803447844093395,0.007566965891635929
TRAK isoform (mito),den_peripheral_concentration,no TRAK vs TRAK2,16,29,0.13112415948070516,0.14613255179552118,-0.015008392314816016,-0.2539180325561793,0.8081984713689484,0.49644498752186667,-1.004750659355035,0.3611351751483297,0.600179123798593,0.4262678989465871,3.5579213430851055e-12,0.003641739636685238
TRAK isoform (mito),den_perinuclear_inner_outer_ratio,no TRAK vs TRAK2,16,29,3.5413067683718653,4.3827323453111475,-0.8414255769392822,-0.23288545315736783,0.44280277231820386,0.6651921729632715,-0.7202349850486707,0.503633624522438,0.6099178699850756,0.44813988507043745,0.6548147013524992,8.88707850029296
TRAK isoform (mito),raw_perinuclear_1um,TRAK1 vs TRAK2,26,28,25.34743019407665,28.300179754907948,-2.952749560831297,-0.21751600946677932,0.2607643083571886,0.7803271047905745,-0.6545690061510996,0.541654787203184,0.685076209960356,0.4225793099010464,14.45390483672982,151.80494387491532
TRAK isoform (mito),raw_peripheral_1um,TRAK1 vs TRAK2,26,28,0.7209985808409418,0.21359105358790248,0.5074075272530394,0.6146925936821646,1.0046098312462912,0.42978458469870645,1.4007316881812508,0.22019801591834576,0.47316034530174667,0.23665470027917257,0.14460311293602704,0.5994437110912211
TRAK isoform (mito),den_perinuclear_1um,TRAK1 vs TRAK2,26,29,24.625108056427944,28.48916418573425,-3.864056129306306,-0.35844507171211315,0.5853390633628295,0.5910072074363202,-1.012301533110854,0.35784586851061584,0.43638576627126446,0.2233078639728091,9.865496835551786,93.07439623474615
TRAK isoform (mito),den_peripheral_1um,TRAK1 vs TRAK2,26,29,1.3435366911930149,0.6812144347150593,0.6623222564779556,0.6787475869154103,1.918723332663027,0.2407731176793335,1.9376003370191548,0.11040975205981074,0.16570277532753164,0.061174137709346876,0.0759468953893658,0.9397300367702168
TRAK isoform (mito),raw_perinuclear_2um,TRAK1 vs TRAK2,26,28,35.835966373932415,40.48990981716114,-4.6539434432287266,-0.2962133021862188,0.3262399971464431,0.735914611728915,-0.7873384572974172,0.4667477955843631,0.5954789362532399,0.31996496041699063,30.624882690037598,204.9570622135572
TRAK isoform (mito),raw_peripheral_2um,TRAK1 vs TRAK2,26,28,1.651312058755824,0.5069252571187127,1.1443868016371113,0.6955871652236668,1.1488005170228546,0.388574878383232,1.5142150084334194,0.19039473787329886,0.45238582392287796,0.21210241372621785,0.6770656534091912,2.2234177249671307
TRAK isoform (mito),den_perinuclear_2um,TRAK1 vs TRAK2,26,29,34.17561266174933,39.58295030739265,-5.407337645643324,-0.4269502468782111,0.6958906205639385,0.5412155346702126,-1.1296103420683348,0.309900607035398,0.38066041883150037,0.17861207553234226,20.95379852861987,127.08812265317866
TRAK isoform (mito),den_peripheral_2um,TRAK1 vs TRAK2,26,29,2.885342984872807,1.4129462559453065,1.4723967289275004,0.7852186557164489,2.5165678377280294,0.17532074118207572,2.23424956026924,0.07575959993661385,0.1006690877305331,0.03301749376022067,0.28849144097218515,3.441657766221162
TRAK isoform (mito),raw_perinuclear_3um,TRAK1 vs TRAK2,26,28,45.51593002188427,51.7832959281998,-6.267365906315526,-0.3669981557895415,0.4194077966275709,0.6785988399164603,-0.9045791522484633,0.40716011466830837,0.5134476119465654,0.2545777074680211,46.623493946405794,238.33426656787907
TRAK isoform (mito),raw_peripheral_3um,TRAK1 vs TRAK2,26,28,2.941398132350945,0.8575687846225207,2.083829347728424,0.8776207098302886,1.3665336820635603,0.33615960698324626,1.6509610396887484,0.15965785126606147,0.39605907773594823,0.17959833742707731,2.0839267309663594,4.497266816698222
TRAK isoform (mito),den_perinuclear_3um,TRAK1 vs TRAK2,26,29,43.112014668990966,49.913401198700555,-6.801386529709589,-0.48471049416055545,0.8167547585440791,0.49324946111381734,-1.230686130343144,0.2731735074003616,0.3190001777038274,0.14152527798832182,29.45926011690748,154.64961079511207
TRAK isoform (mito),den_peripheral_3um,TRAK1 vs TRAK2,26,29,4.7545907635069575,2.257833331682711,2.4967574318242467,0.9403908890914644,2.9256005891453034,0.14412206386348217,2.4049457462012156,0.06124527171018124,0.07748359049163242,0.025006767607265612,0.904683629507326,6.94695758838288
TRAK isoform (mito),raw_perinuclear_4um,TRAK1 vs TRAK2,26,28,53.95848005384956,61.49911710927893,-7.5406370554293645,-0.42973454835290525,0.5235178702572082,0.6216825425817545,-1.017583730622482,0.35555967337084615,0.34336493029052945,0.14649277111084802,28.154439186611416,254.18702187182117
TRAK isoform (mito),raw_peripheral_4um,TRAK1 vs TRAK2,26,28,4.60500384748599,1.2392081613909198,3.36579568609507,1.0512962217592163,1.8426028361045586,0.2514633763978471,1.9166390259981148,0.11341641117086132,0.2644903537636458,0.1072361929327934,4.080658997666087,8.446549095260824
TRAK isoform (mito),den_perinuclear_4um,TRAK1 vs TRAK2,26,29,51.00016563375333,58.955703649264294,-7.95553801551096,-0.5425638795050424,0.9610799641880354,0.443425779857333,-1.3484385504205691,0.2353758527557931,0.26462729210881614,0.11016893694614027,34.61239505769051,166.8542183350475
TRAK isoform (mito),den_peripheral_4um,TRAK1 vs TRAK2,26,29,6.973193334508471,3.1807138529840415,3.7924794815244294,1.0861795093351891,3.4740264184225245,0.1132875473816791,2.6231912779953777,0.04691680219481176,0.04781864726001703,0.014433608200531411,1.927204548675342,12.05877843141925
TRAK isoform (mito),raw_perinuclear_5um,TRAK1 vs TRAK2,34,39,60.90147535922171,69.02564619878929,-8.124170839567576,-0.4482447431623468,1.3002187047209393,0.32438801760771035,-1.5620780889687202,0.15689472162458884,0.20855081609063705,0.08428316095753219,25.768491013717725,266.3752754684879
TRAK isoform (mito),raw_peripheral_5um,TRAK1 vs TRAK2,34,39,7.011937509162997,1.7911303216135377,5.220807187549459,1.0597296341718083,4.650549460241842,0.04571568072330601,3.02993955461283,0.01631091608650259,0.020974610627209615,0.005664593635142601,4.061612144318902,20.541135432159738
TRAK isoform (mito),den_perinuclear_5um,TRAK1 vs TRAK2,34,40,57.71156670306526,65.2927870430256,-7.581220339960339,-0.49730544066429305,1.5486666622405827,0.2700756465133882,-1.7571183094151255,0.11695885671020845,0.15439343912988734,0.05371274986748098,17.942222728119145,185.09535282302343
TRAK isoform (mito),den_peripheral_5um,TRAK1 vs TRAK2,34,40,9.749212536555813,4.605120367345798,5.144092169210015,0.996708328786645,6.926483328600235,0.017960496392291327,3.7219573404596273,0.005854924920440929,0.0011514520614287385,0.00023435859983078622,1.0321615314167776,25.20939499754407
TRAK isoform (mito),raw_perinuclear_bin_0_1,TRAK1 vs TRAK2,26,28,25.34743019407665,28.300179754907948,-2.952749560831297,-0.21751600946677932,0.26076430835718856,0.7803271047905745,-0.6545690061510995,0.5416547872031842,0.6850762099603586,0.4225793099010482,14.453904836729832,151.8049438749153
TRAK isoform (mito),raw_perinuclear_bin_1_2,TRAK1 vs TRAK2,26,28,10.48853617985577,12.18973006225319,-1.7011938823974209,-0.46544984895403047,0.5515440663822849,0.6075064692880807,-1.0333429603766215,0.3488112034627677,0.4202359929843118,0.1913815071645959,2.829803437227108,11.80108767594295
TRAK isoform (mito),raw_perinuclear_bin_2_3,TRAK1 vs TRAK2,26,28,9.679963647951848,11.29338611103867,-1.6134224630868221,-0.494355641646935,1.038917529519314,0.4194439326861117,-1.4399711376118194,0.2094209786860246,0.2875051575464762,0.11446084260566258,0.9208708527660738,9.122347482323862
TRAK isoform (mito),raw_perinuclear_bin_3_4,TRAK1 vs TRAK2,26,28,8.442550031965295,9.715821181079123,-1.2732711491138282,-0.502767390047667,3.055496372515981,0.13584474747148612,-2.4431022752014684,0.058430155654932925,0.18077397037828452,0.07201411829835613,8.36298605340152e-7,5.732799866365556
TRAK isoform (mito),raw_perinuclear_bin_4_5,TRAK1 vs TRAK2,26,28,7.666789246051089,8.483673317280763,-0.8168840712296737,-0.32283119664974974,1.4942538308484272,0.30992804065921553,-1.7276883915827235,0.14462169856171903,1.0,NaN,1.1091712898604108e-6,6.26960334520176
TRAK isoform (mito),raw_peripheral_bin_0_1,TRAK1 vs TRAK2,26,28,0.7209985808409418,0.2135910535879025,0.5074075272530393,0.6146925936821644,1.0046098312462912,0.42978458469870645,1.4007316881812506,0.22019801591834576,0.47316034530174544,0.2366547002791719,0.14460311293602693,0.5994437110912211
TRAK isoform (mito),raw_peripheral_bin_1_2,TRAK1 vs TRAK2,26,28,0.9303134779148826,0.29333420353081024,0.6369792743840723,0.7511900569251226,1.29146053104965,0.35304793309995536,1.605750942132965,0.16923670622892373,0.4263837772554716,0.1918732390803901,0.1912542970214855,0.561370160976192
TRAK isoform (mito),raw_peripheral_bin_2_3,TRAK1 vs TRAK2,26,28,1.2900860735951203,0.35064352750380795,0.9394425460913123,1.0421635615267728,1.5920511066078455,0.29174095413470524,1.781194545058539,0.1349870828848012,0.3325419210106455,0.1457548067410417,0.3733302622968829,0.625164871724401
TRAK isoform (mito),raw_peripheral_bin_3_4,TRAK1 vs TRAK2,26,28,1.6636057151350452,0.38163937676839893,1.2819663383666462,1.314919834056146,3.164416204128045,0.1294082995232079,2.510659301965686,0.05378465456114612,0.0771954192295973,0.024952224213312446,0.32662960810263403,0.8679724536967283
TRAK isoform (mito),raw_peripheral_bin_4_5,TRAK1 vs TRAK2,26,28,2.2218641633354306,0.5524650959433696,1.6693990673920611,1.5757932399947414,3.10495655377085,0.1328676932858811,2.4797114675951106,0.05586084239884914,0.0738353765913822,0.0244586030549504,0.6277329253621027,1.1179518084218618
TRAK isoform (mito),den_perinuclear_bin_0_1,TRAK1 vs TRAK2,26,29,24.625108056427944,28.489164185734243,-3.8640561293062987,-0.3584450717121125,0.5853390633628273,0.5910072074363212,-1.0123015331108522,0.3578458685106167,0.4363857662712687,0.22330786397281233,9.865496835551966,93.07439623474606
TRAK isoform (mito),den_perinuclear_bin_1_2,TRAK1 vs TRAK2,26,29,9.55050460532139,11.093786121658406,-1.5432815163370162,-0.5227870503951084,0.7008649254481236,0.5391152944802945,-1.1767822507656711,0.29224833433962005,0.3292586621071778,0.13696430460417264,1.8622857451694366,6.958380368483952
TRAK isoform (mito),den_perinuclear_bin_2_3,TRAK1 vs TRAK2,26,29,8.93640200724163,10.330450891307907,-1.394048884066276,-0.5473025486345842,1.2980574647757033,0.3515168868332896,-1.5803233441569648,0.17487135418674327,0.20699715035358698,0.08015110003122172,0.6078086234195434,5.430412758100302
TRAK isoform (mito),den_perinuclear_bin_3_4,TRAK1 vs TRAK2,26,29,7.888150964762369,9.042302450563726,-1.154151485801357,-0.5857021489851189,3.6385470797799964,0.10584882566295739,-2.6975899361118163,0.04290746939822443,0.09007143990009832,0.028229193892805537,4.75237618581693e-9,3.359819418020112
TRAK isoform (mito),den_perinuclear_bin_4_5,TRAK1 vs TRAK2,26,29,7.281005273122504,8.051439472538434,-0.7704341994159298,-0.412660171770668,3.0387963822652146,0.13687102575612015,-2.4612589553686184,0.05714017889130185,6.913730510499486e-81,5.785016909953811e-10,6.415119872222886e-7,3.242429529127914
TRAK isoform (mito),den_peripheral_bin_0_1,TRAK1 vs TRAK2,26,29,1.3435366911930149,0.6812144347150593,0.6623222564779556,0.6787475869154103,1.918723332663027,0.2407731176793335,1.9376003370191548,0.11040975205981074,0.16570277532753136,0.06117413770934699,0.0759468953893658,0.9397300367702168
TRAK isoform (mito),den_peripheral_bin_1_2,TRAK1 vs TRAK2,26,29,1.541806293679792,0.7317318212302472,0.8100744724495449,0.8742063954652313,3.1411639198191224,0.13074594331794556,2.504080797389429,0.054218842671818646,0.06067501497420552,0.01807554173960113,0.06928639962765683,0.8321575378794229
TRAK isoform (mito),den_peripheral_bin_2_3,TRAK1 vs TRAK2,26,29,1.869247778634151,0.8448870757374046,1.0243607028967463,1.1203491787892395,3.173636094656419,0.1288832056658825,2.497549918594234,0.05465367037792512,0.07404495594628083,0.025029672324504815,0.17625473364492444,0.7960726295167166
TRAK isoform (mito),den_peripheral_bin_3_4,TRAK1 vs TRAK2,26,29,2.2186025710015134,0.9228805213013305,1.295722049700183,1.3343605643417484,4.905804051122514,0.06620937363590622,3.1222302758533713,0.026186159955718047,0.012612649348435923,0.003278158837630385,0.16606915734181438,0.9421343302051933
